Affiliation No.,Name,Head/Principle,Status of the School:,Affiliated Upto,Address,Phone,Email 
2730701,Vishwa International Academy,SHEFALI THAPA,Senior Secondary, 31/03/2020 ,"G.T Karnal Road, Hamidpur Road, Bakoli, North West Delhi,110036","11,65452456",principal.vishwaschool@gmail.comWebsite:http://www.vishwagroups.com
2762010,VISHWAMITRA GOVT. SARVODAYA GIRLS,ASHA DAS,Senior Secondary, 31/03/2022 ,"SR SEC SCHOOL SEEMA PURI DELHI,110095","011,22353653",1106021hos@gmail.com
2730525,VIVEKANAND INTT SCHOOL,SONU KUNDRA HOS,Senior Secondary, 31/03/2020 ,"RS-3 I P EXTN PATPAR GANJ DELHI,110092","011,65903192",sonukundra13@gmail.com
2730333,VIVEKANAND PUBLIC SCHOOL,ASHIMA JHAMB,Senior Secondary, 31/03/2020 ,"B BLOCK ANAND VIHAR, DISTT EAST DELHI, DELHI,110092","011,42420545",ashima2912@gmail.comWebsite:http://www.vikas.com.my
2730107,VIVEKANAND SCHOOL,Sanjana Mahajan,Senior Secondary, 31/03/2020 ,"D-BLOCK ANAND VIHAR DELHI,110092","011,22141527",sanjana.mahajan@vivekanandschool.in
2730317,WEST POINT MODEL SCHOOL,PUSHPA HANDOO,Senior Secondary, 31/03/2020 ,"OM VIHAR PHASE III UTTAM NAGAR, DISTT WEST DELHI, NEW DELHI,110059","011,25351899",handoopushpa@gmail.com
2730404,WHITE LEAF PUBLIC SCHOOL,ANILA RANI,Senior Secondary, 31/03/2020 ,"NARELA ROAD BAWANA, DISTT NORTH WEST DELHI, DELHI,110039","011,27755221",anilagemini3000@yahoo.co.in
2730796,WHITE LEAF PUBLIC SCHOOL,Mr.SUNIL SHARMA,Secondary School, 31/03/2021 ,"PLOT NO-89, GALI NO.2 AND 3 POOTH KHURD, DELHI-39,110039",",011-65666563",whiteleafpooth@gmail.comWebsite:http://www.wlpsbawana.com
2730769,YASH VIDYA PUBLIC SCHOOL,ASHMITA,Secondary School, 31/03/2020 ,"HARIT VIHAR , PEPSI ROAD, SANT NAGAR, BURARI,110084","011,65723826",ashmita015@gmail.com
2754073,yogi arvind govt.sarvodaya boys sr.sec school,DHARAM SINGH,Senior Secondary, 31/03/2021 ,"school sect iv madangir dr ambedkar new delhi,110062","011,29955981",yogiarvind1923005@rediffmail.com
2730140,YUVA SHAKTI MODEL SCHOOL,HARINDER KUMAR,Senior Secondary, 31/03/2015 ,"SECTOR III ROHINI DELHI,110085","011,47148227",harinderkumar12@yahoo.co.in
2730795,YUVASHAKTI MODEL SCHOOL,Mr.PRAVEEN KUMAR,Secondary School, 31/03/2021 ,"RAMA VIHAR,110081",",01125952117",ymsrama@gmail.com
2730783,Yuvashakti Model School,Mrs.Madhu Rajouria,Secondary School, 31/03/2020 ,"T-4, Phase I, Budh Vihar,110086",",01127537889",ymsinfo2004@yahoo.co.in
2762002,zeenat mahal govt.sarvodaya girls sr school,MEENA KUMARI,Senior Secondary, 31/03/2023 ,"jafrabad delhi,110053","011,22173784",meenakumari273@gmail.com
2730758,Zigyasa Co-Ed English Medium School,Mrs.Amita Kataria,Secondary School, 31/03/2020 ,"Kh. No. 76 & 81, Village Badusarai, New Delhi,110071","6252,8130649532",nkmahajanfca@gmail.com
2730466,VIDYA PUBLIC SCHOOL,SHEHNAZ,Secondary School, 31/03/2023 ,"VIDYA BHAWAN BANGLA SAHIB ROAD OPP KALI MANDIR NEW DELHI,110001","011,23348843",VIDYAPUBLICSCHOOL@YAHOO.CO.IN
2730365,VIKAS BHARTI PUBLIC SCHOOL,S PREMALATHA,Senior Secondary, 31/03/2023 ,"SECTOR 24 ROHINI NEW DELHI,110085","011,27052641",prekar24@gmail.comWebsite:http://www.vikasbharati.c
2762054,VINOBHA BHAVE GOVT. SARVODAYA GIRLS,SANJEEV RANJAN,Senior Secondary, 31/03/2022 ,"S.S.S. NEW SEEMAPURI DELHI,110095","011,22351400",skvnsp@gmail.com
2754075,VIR CHANDER SINGH GARHWALI,ANAND KUMAR,Senior Secondary, 31/03/2020 ,"GOVT.SARVODAYA BOYS SR. SEC.SCHOOL J-BLOCK SAKET NEW DELHI,110017","011,26962121",awasthikanand56@gmail.com
2764018,vir savarkar govt.sarvodaya girls sr,NEELAM JASRA,Senior Secondary, 31/03/2023 ,"sec school no 1 kalkaji new delhi,110019","011,26439388",veer_savarkar1@yahoo.co.in
2730328,VIRENDRA PUBLIC SCHOOL,SITA JHA,Senior Secondary, 31/03/2023 ,"70 TIMARPUR ROAD DELHI,110054","11,23811189",GPS@VIRENDRAPUBLICSCHOOL.COM
2730255,vishal bharti public school,AMITA SAXENA,Senior Secondary, 31/03/2020 ,"a 1 paschim vihar new delhi,110063","011,25263065",amitavandan@gmail.com
2730498,VISHAL BHARTI SECONDARY SCHOOL,Kiran Dhall,Senior Secondary, 31/03/2020 ,"SARASWATI VIHAR PITAM PURA DELHI,110034","011,27026750",vbs.principalkd@gmail.comWebsite:http://jsbpublicschool.com
2730414,VISHWA BHARTI PUBLIC SCHOOL,Basant Kumar Mishra,Senior Secondary, 31/03/2020 ,"SECTOR 6 DWARKA NEW DELHI,110009","011,25082884",principal.vbpsdwk@yahoo.in
2730701,Vishwa International Academy,SHEFALI THAPA,Senior Secondary, 31/03/2020 ,"G.T Karnal Road, Hamidpur Road, Bakoli, North West Delhi,110036","11,65452456",principal.vishwaschool@gmail.comWebsite:http://www.vishwagroups.com
2762010,VISHWAMITRA GOVT. SARVODAYA GIRLS,ASHA DAS,Senior Secondary, 31/03/2022 ,"SR SEC SCHOOL SEEMA PURI DELHI,110095","011,22353653",1106021hos@gmail.com
2730525,VIVEKANAND INTT SCHOOL,SONU KUNDRA HOS,Senior Secondary, 31/03/2020 ,"RS-3 I P EXTN PATPAR GANJ DELHI,110092","011,65903192",sonukundra13@gmail.com
2730333,VIVEKANAND PUBLIC SCHOOL,ASHIMA JHAMB,Senior Secondary, 31/03/2020 ,"B BLOCK ANAND VIHAR, DISTT EAST DELHI, DELHI,110092","011,42420545",ashima2912@gmail.comWebsite:http://www.vikas.com.my
2730107,VIVEKANAND SCHOOL,Sanjana Mahajan,Senior Secondary, 31/03/2020 ,"D-BLOCK ANAND VIHAR DELHI,110092","011,22141527",sanjana.mahajan@vivekanandschool.in
2730317,WEST POINT MODEL SCHOOL,PUSHPA HANDOO,Senior Secondary, 31/03/2020 ,"OM VIHAR PHASE III UTTAM NAGAR, DISTT WEST DELHI, NEW DELHI,110059","011,25351899",handoopushpa@gmail.com
2730404,WHITE LEAF PUBLIC SCHOOL,ANILA RANI,Senior Secondary, 31/03/2020 ,"NARELA ROAD BAWANA, DISTT NORTH WEST DELHI, DELHI,110039","011,27755221",anilagemini3000@yahoo.co.in
2730796,WHITE LEAF PUBLIC SCHOOL,Mr.SUNIL SHARMA,Secondary School, 31/03/2021 ,"PLOT NO-89, GALI NO.2 AND 3 POOTH KHURD, DELHI-39,110039",",011-65666563",whiteleafpooth@gmail.comWebsite:http://www.wlpsbawana.com
2730769,YASH VIDYA PUBLIC SCHOOL,ASHMITA,Secondary School, 31/03/2020 ,"HARIT VIHAR , PEPSI ROAD, SANT NAGAR, BURARI,110084","011,65723826",ashmita015@gmail.com
2754073,yogi arvind govt.sarvodaya boys sr.sec school,DHARAM SINGH,Senior Secondary, 31/03/2021 ,"school sect iv madangir dr ambedkar new delhi,110062","011,29955981",yogiarvind1923005@rediffmail.com
2730140,YUVA SHAKTI MODEL SCHOOL,HARINDER KUMAR,Senior Secondary, 31/03/2015 ,"SECTOR III ROHINI DELHI,110085","011,47148227",harinderkumar12@yahoo.co.in
2730795,YUVASHAKTI MODEL SCHOOL,Mr.PRAVEEN KUMAR,Secondary School, 31/03/2021 ,"RAMA VIHAR,110081",",01125952117",ymsrama@gmail.com
2730783,Yuvashakti Model School,Mrs.Madhu Rajouria,Secondary School, 31/03/2020 ,"T-4, Phase I, Budh Vihar,110086",",01127537889",ymsinfo2004@yahoo.co.in
2762002,zeenat mahal govt.sarvodaya girls sr school,MEENA KUMARI,Senior Secondary, 31/03/2023 ,"jafrabad delhi,110053","011,22173784",meenakumari273@gmail.com
2730758,Zigyasa Co-Ed English Medium School,Mrs.Amita Kataria,Secondary School, 31/03/2020 ,"Kh. No. 76 & 81, Village Badusarai, New Delhi,110071","6252,8130649532",nkmahajanfca@gmail.com
2730466,VIDYA PUBLIC SCHOOL,SHEHNAZ,Secondary School, 31/03/2023 ,"VIDYA BHAWAN BANGLA SAHIB ROAD OPP KALI MANDIR NEW DELHI,110001","011,23348843",VIDYAPUBLICSCHOOL@YAHOO.CO.IN
2730365,VIKAS BHARTI PUBLIC SCHOOL,S PREMALATHA,Senior Secondary, 31/03/2023 ,"SECTOR 24 ROHINI NEW DELHI,110085","011,27052641",prekar24@gmail.comWebsite:http://www.vikasbharati.c
2762054,VINOBHA BHAVE GOVT. SARVODAYA GIRLS,SANJEEV RANJAN,Senior Secondary, 31/03/2022 ,"S.S.S. NEW SEEMAPURI DELHI,110095","011,22351400",skvnsp@gmail.com
2754075,VIR CHANDER SINGH GARHWALI,ANAND KUMAR,Senior Secondary, 31/03/2020 ,"GOVT.SARVODAYA BOYS SR. SEC.SCHOOL J-BLOCK SAKET NEW DELHI,110017","011,26962121",awasthikanand56@gmail.com
2764018,vir savarkar govt.sarvodaya girls sr,NEELAM JASRA,Senior Secondary, 31/03/2023 ,"sec school no 1 kalkaji new delhi,110019","011,26439388",veer_savarkar1@yahoo.co.in
2730328,VIRENDRA PUBLIC SCHOOL,SITA JHA,Senior Secondary, 31/03/2023 ,"70 TIMARPUR ROAD DELHI,110054","11,23811189",GPS@VIRENDRAPUBLICSCHOOL.COM
2730255,vishal bharti public school,AMITA SAXENA,Senior Secondary, 31/03/2020 ,"a 1 paschim vihar new delhi,110063","011,25263065",amitavandan@gmail.com
2730498,VISHAL BHARTI SECONDARY SCHOOL,Kiran Dhall,Senior Secondary, 31/03/2020 ,"SARASWATI VIHAR PITAM PURA DELHI,110034","011,27026750",vbs.principalkd@gmail.comWebsite:http://jsbpublicschool.com
2730414,VISHWA BHARTI PUBLIC SCHOOL,Basant Kumar Mishra,Senior Secondary, 31/03/2020 ,"SECTOR 6 DWARKA NEW DELHI,110009","011,25082884",principal.vbpsdwk@yahoo.in
2730701,Vishwa International Academy,SHEFALI THAPA,Senior Secondary, 31/03/2020 ,"G.T Karnal Road, Hamidpur Road, Bakoli, North West Delhi,110036","11,65452456",principal.vishwaschool@gmail.comWebsite:http://www.vishwagroups.com
2762010,VISHWAMITRA GOVT. SARVODAYA GIRLS,ASHA DAS,Senior Secondary, 31/03/2022 ,"SR SEC SCHOOL SEEMA PURI DELHI,110095","011,22353653",1106021hos@gmail.com
2730525,VIVEKANAND INTT SCHOOL,SONU KUNDRA HOS,Senior Secondary, 31/03/2020 ,"RS-3 I P EXTN PATPAR GANJ DELHI,110092","011,65903192",sonukundra13@gmail.com
2730333,VIVEKANAND PUBLIC SCHOOL,ASHIMA JHAMB,Senior Secondary, 31/03/2020 ,"B BLOCK ANAND VIHAR, DISTT EAST DELHI, DELHI,110092","011,42420545",ashima2912@gmail.comWebsite:http://www.vikas.com.my
2730107,VIVEKANAND SCHOOL,Sanjana Mahajan,Senior Secondary, 31/03/2020 ,"D-BLOCK ANAND VIHAR DELHI,110092","011,22141527",sanjana.mahajan@vivekanandschool.in
2730317,WEST POINT MODEL SCHOOL,PUSHPA HANDOO,Senior Secondary, 31/03/2020 ,"OM VIHAR PHASE III UTTAM NAGAR, DISTT WEST DELHI, NEW DELHI,110059","011,25351899",handoopushpa@gmail.com
2730404,WHITE LEAF PUBLIC SCHOOL,ANILA RANI,Senior Secondary, 31/03/2020 ,"NARELA ROAD BAWANA, DISTT NORTH WEST DELHI, DELHI,110039","011,27755221",anilagemini3000@yahoo.co.in
2730796,WHITE LEAF PUBLIC SCHOOL,Mr.SUNIL SHARMA,Secondary School, 31/03/2021 ,"PLOT NO-89, GALI NO.2 AND 3 POOTH KHURD, DELHI-39,110039",",011-65666563",whiteleafpooth@gmail.comWebsite:http://www.wlpsbawana.com
2730769,YASH VIDYA PUBLIC SCHOOL,ASHMITA,Secondary School, 31/03/2020 ,"HARIT VIHAR , PEPSI ROAD, SANT NAGAR, BURARI,110084","011,65723826",ashmita015@gmail.com
2754073,yogi arvind govt.sarvodaya boys sr.sec school,DHARAM SINGH,Senior Secondary, 31/03/2021 ,"school sect iv madangir dr ambedkar new delhi,110062","011,29955981",yogiarvind1923005@rediffmail.com
2730140,YUVA SHAKTI MODEL SCHOOL,HARINDER KUMAR,Senior Secondary, 31/03/2015 ,"SECTOR III ROHINI DELHI,110085","011,47148227",harinderkumar12@yahoo.co.in
2730795,YUVASHAKTI MODEL SCHOOL,Mr.PRAVEEN KUMAR,Secondary School, 31/03/2021 ,"RAMA VIHAR,110081",",01125952117",ymsrama@gmail.com
2730783,Yuvashakti Model School,Mrs.Madhu Rajouria,Secondary School, 31/03/2020 ,"T-4, Phase I, Budh Vihar,110086",",01127537889",ymsinfo2004@yahoo.co.in
2762002,zeenat mahal govt.sarvodaya girls sr school,MEENA KUMARI,Senior Secondary, 31/03/2023 ,"jafrabad delhi,110053","011,22173784",meenakumari273@gmail.com
2730758,Zigyasa Co-Ed English Medium School,Mrs.Amita Kataria,Secondary School, 31/03/2020 ,"Kh. No. 76 & 81, Village Badusarai, New Delhi,110071","6252,8130649532",nkmahajanfca@gmail.com
2730466,VIDYA PUBLIC SCHOOL,SHEHNAZ,Secondary School, 31/03/2023 ,"VIDYA BHAWAN BANGLA SAHIB ROAD OPP KALI MANDIR NEW DELHI,110001","011,23348843",VIDYAPUBLICSCHOOL@YAHOO.CO.IN
2730365,VIKAS BHARTI PUBLIC SCHOOL,S PREMALATHA,Senior Secondary, 31/03/2023 ,"SECTOR 24 ROHINI NEW DELHI,110085","011,27052641",prekar24@gmail.comWebsite:http://www.vikasbharati.c
2762054,VINOBHA BHAVE GOVT. SARVODAYA GIRLS,SANJEEV RANJAN,Senior Secondary, 31/03/2022 ,"S.S.S. NEW SEEMAPURI DELHI,110095","011,22351400",skvnsp@gmail.com
2754075,VIR CHANDER SINGH GARHWALI,ANAND KUMAR,Senior Secondary, 31/03/2020 ,"GOVT.SARVODAYA BOYS SR. SEC.SCHOOL J-BLOCK SAKET NEW DELHI,110017","011,26962121",awasthikanand56@gmail.com
2764018,vir savarkar govt.sarvodaya girls sr,NEELAM JASRA,Senior Secondary, 31/03/2023 ,"sec school no 1 kalkaji new delhi,110019","011,26439388",veer_savarkar1@yahoo.co.in
2730328,VIRENDRA PUBLIC SCHOOL,SITA JHA,Senior Secondary, 31/03/2023 ,"70 TIMARPUR ROAD DELHI,110054","11,23811189",GPS@VIRENDRAPUBLICSCHOOL.COM
2730255,vishal bharti public school,AMITA SAXENA,Senior Secondary, 31/03/2020 ,"a 1 paschim vihar new delhi,110063","011,25263065",amitavandan@gmail.com
2730498,VISHAL BHARTI SECONDARY SCHOOL,Kiran Dhall,Senior Secondary, 31/03/2020 ,"SARASWATI VIHAR PITAM PURA DELHI,110034","011,27026750",vbs.principalkd@gmail.comWebsite:http://jsbpublicschool.com
2730414,VISHWA BHARTI PUBLIC SCHOOL,Basant Kumar Mishra,Senior Secondary, 31/03/2020 ,"SECTOR 6 DWARKA NEW DELHI,110009","011,25082884",principal.vbpsdwk@yahoo.in
2730701,Vishwa International Academy,SHEFALI THAPA,Senior Secondary, 31/03/2020 ,"G.T Karnal Road, Hamidpur Road, Bakoli, North West Delhi,110036","11,65452456",principal.vishwaschool@gmail.comWebsite:http://www.vishwagroups.com
2762010,VISHWAMITRA GOVT. SARVODAYA GIRLS,ASHA DAS,Senior Secondary, 31/03/2022 ,"SR SEC SCHOOL SEEMA PURI DELHI,110095","011,22353653",1106021hos@gmail.com
2730525,VIVEKANAND INTT SCHOOL,SONU KUNDRA HOS,Senior Secondary, 31/03/2020 ,"RS-3 I P EXTN PATPAR GANJ DELHI,110092","011,65903192",sonukundra13@gmail.com
2730333,VIVEKANAND PUBLIC SCHOOL,ASHIMA JHAMB,Senior Secondary, 31/03/2020 ,"B BLOCK ANAND VIHAR, DISTT EAST DELHI, DELHI,110092","011,42420545",ashima2912@gmail.comWebsite:http://www.vikas.com.my
2730107,VIVEKANAND SCHOOL,Sanjana Mahajan,Senior Secondary, 31/03/2020 ,"D-BLOCK ANAND VIHAR DELHI,110092","011,22141527",sanjana.mahajan@vivekanandschool.in
2730317,WEST POINT MODEL SCHOOL,PUSHPA HANDOO,Senior Secondary, 31/03/2020 ,"OM VIHAR PHASE III UTTAM NAGAR, DISTT WEST DELHI, NEW DELHI,110059","011,25351899",handoopushpa@gmail.com
2730404,WHITE LEAF PUBLIC SCHOOL,ANILA RANI,Senior Secondary, 31/03/2020 ,"NARELA ROAD BAWANA, DISTT NORTH WEST DELHI, DELHI,110039","011,27755221",anilagemini3000@yahoo.co.in
2730796,WHITE LEAF PUBLIC SCHOOL,Mr.SUNIL SHARMA,Secondary School, 31/03/2021 ,"PLOT NO-89, GALI NO.2 AND 3 POOTH KHURD, DELHI-39,110039",",011-65666563",whiteleafpooth@gmail.comWebsite:http://www.wlpsbawana.com
2730769,YASH VIDYA PUBLIC SCHOOL,ASHMITA,Secondary School, 31/03/2020 ,"HARIT VIHAR , PEPSI ROAD, SANT NAGAR, BURARI,110084","011,65723826",ashmita015@gmail.com
2754073,yogi arvind govt.sarvodaya boys sr.sec school,DHARAM SINGH,Senior Secondary, 31/03/2021 ,"school sect iv madangir dr ambedkar new delhi,110062","011,29955981",yogiarvind1923005@rediffmail.com
2730140,YUVA SHAKTI MODEL SCHOOL,HARINDER KUMAR,Senior Secondary, 31/03/2015 ,"SECTOR III ROHINI DELHI,110085","011,47148227",harinderkumar12@yahoo.co.in
2730795,YUVASHAKTI MODEL SCHOOL,Mr.PRAVEEN KUMAR,Secondary School, 31/03/2021 ,"RAMA VIHAR,110081",",01125952117",ymsrama@gmail.com
2730783,Yuvashakti Model School,Mrs.Madhu Rajouria,Secondary School, 31/03/2020 ,"T-4, Phase I, Budh Vihar,110086",",01127537889",ymsinfo2004@yahoo.co.in
2762002,zeenat mahal govt.sarvodaya girls sr school,MEENA KUMARI,Senior Secondary, 31/03/2023 ,"jafrabad delhi,110053","011,22173784",meenakumari273@gmail.com
2730758,Zigyasa Co-Ed English Medium School,Mrs.Amita Kataria,Secondary School, 31/03/2020 ,"Kh. No. 76 & 81, Village Badusarai, New Delhi,110071","6252,8130649532",nkmahajanfca@gmail.com
2730466,VIDYA PUBLIC SCHOOL,SHEHNAZ,Secondary School, 31/03/2023 ,"VIDYA BHAWAN BANGLA SAHIB ROAD OPP KALI MANDIR NEW DELHI,110001","011,23348843",VIDYAPUBLICSCHOOL@YAHOO.CO.IN
2730365,VIKAS BHARTI PUBLIC SCHOOL,S PREMALATHA,Senior Secondary, 31/03/2023 ,"SECTOR 24 ROHINI NEW DELHI,110085","011,27052641",prekar24@gmail.comWebsite:http://www.vikasbharati.c
2762054,VINOBHA BHAVE GOVT. SARVODAYA GIRLS,SANJEEV RANJAN,Senior Secondary, 31/03/2022 ,"S.S.S. NEW SEEMAPURI DELHI,110095","011,22351400",skvnsp@gmail.com
2754075,VIR CHANDER SINGH GARHWALI,ANAND KUMAR,Senior Secondary, 31/03/2020 ,"GOVT.SARVODAYA BOYS SR. SEC.SCHOOL J-BLOCK SAKET NEW DELHI,110017","011,26962121",awasthikanand56@gmail.com
2764018,vir savarkar govt.sarvodaya girls sr,NEELAM JASRA,Senior Secondary, 31/03/2023 ,"sec school no 1 kalkaji new delhi,110019","011,26439388",veer_savarkar1@yahoo.co.in
2730328,VIRENDRA PUBLIC SCHOOL,SITA JHA,Senior Secondary, 31/03/2023 ,"70 TIMARPUR ROAD DELHI,110054","11,23811189",GPS@VIRENDRAPUBLICSCHOOL.COM
2730255,vishal bharti public school,AMITA SAXENA,Senior Secondary, 31/03/2020 ,"a 1 paschim vihar new delhi,110063","011,25263065",amitavandan@gmail.com
2730498,VISHAL BHARTI SECONDARY SCHOOL,Kiran Dhall,Senior Secondary, 31/03/2020 ,"SARASWATI VIHAR PITAM PURA DELHI,110034","011,27026750",vbs.principalkd@gmail.comWebsite:http://jsbpublicschool.com
2730414,VISHWA BHARTI PUBLIC SCHOOL,Basant Kumar Mishra,Senior Secondary, 31/03/2020 ,"SECTOR 6 DWARKA NEW DELHI,110009","011,25082884",principal.vbpsdwk@yahoo.in
2730701,Vishwa International Academy,SHEFALI THAPA,Senior Secondary, 31/03/2020 ,"G.T Karnal Road, Hamidpur Road, Bakoli, North West Delhi,110036","11,65452456",principal.vishwaschool@gmail.comWebsite:http://www.vishwagroups.com
2762010,VISHWAMITRA GOVT. SARVODAYA GIRLS,ASHA DAS,Senior Secondary, 31/03/2022 ,"SR SEC SCHOOL SEEMA PURI DELHI,110095","011,22353653",1106021hos@gmail.com
2730525,VIVEKANAND INTT SCHOOL,SONU KUNDRA HOS,Senior Secondary, 31/03/2020 ,"RS-3 I P EXTN PATPAR GANJ DELHI,110092","011,65903192",sonukundra13@gmail.com
2730333,VIVEKANAND PUBLIC SCHOOL,ASHIMA JHAMB,Senior Secondary, 31/03/2020 ,"B BLOCK ANAND VIHAR, DISTT EAST DELHI, DELHI,110092","011,42420545",ashima2912@gmail.comWebsite:http://www.vikas.com.my
2730107,VIVEKANAND SCHOOL,Sanjana Mahajan,Senior Secondary, 31/03/2020 ,"D-BLOCK ANAND VIHAR DELHI,110092","011,22141527",sanjana.mahajan@vivekanandschool.in
2730317,WEST POINT MODEL SCHOOL,PUSHPA HANDOO,Senior Secondary, 31/03/2020 ,"OM VIHAR PHASE III UTTAM NAGAR, DISTT WEST DELHI, NEW DELHI,110059","011,25351899",handoopushpa@gmail.com
2730404,WHITE LEAF PUBLIC SCHOOL,ANILA RANI,Senior Secondary, 31/03/2020 ,"NARELA ROAD BAWANA, DISTT NORTH WEST DELHI, DELHI,110039","011,27755221",anilagemini3000@yahoo.co.in
2730796,WHITE LEAF PUBLIC SCHOOL,Mr.SUNIL SHARMA,Secondary School, 31/03/2021 ,"PLOT NO-89, GALI NO.2 AND 3 POOTH KHURD, DELHI-39,110039",",011-65666563",whiteleafpooth@gmail.comWebsite:http://www.wlpsbawana.com
2730769,YASH VIDYA PUBLIC SCHOOL,ASHMITA,Secondary School, 31/03/2020 ,"HARIT VIHAR , PEPSI ROAD, SANT NAGAR, BURARI,110084","011,65723826",ashmita015@gmail.com
2754073,yogi arvind govt.sarvodaya boys sr.sec school,DHARAM SINGH,Senior Secondary, 31/03/2021 ,"school sect iv madangir dr ambedkar new delhi,110062","011,29955981",yogiarvind1923005@rediffmail.com
2730140,YUVA SHAKTI MODEL SCHOOL,HARINDER KUMAR,Senior Secondary, 31/03/2015 ,"SECTOR III ROHINI DELHI,110085","011,47148227",harinderkumar12@yahoo.co.in
2730795,YUVASHAKTI MODEL SCHOOL,Mr.PRAVEEN KUMAR,Secondary School, 31/03/2021 ,"RAMA VIHAR,110081",",01125952117",ymsrama@gmail.com
2730783,Yuvashakti Model School,Mrs.Madhu Rajouria,Secondary School, 31/03/2020 ,"T-4, Phase I, Budh Vihar,110086",",01127537889",ymsinfo2004@yahoo.co.in
2762002,zeenat mahal govt.sarvodaya girls sr school,MEENA KUMARI,Senior Secondary, 31/03/2023 ,"jafrabad delhi,110053","011,22173784",meenakumari273@gmail.com
2730758,Zigyasa Co-Ed English Medium School,Mrs.Amita Kataria,Secondary School, 31/03/2020 ,"Kh. No. 76 & 81, Village Badusarai, New Delhi,110071","6252,8130649532",nkmahajanfca@gmail.com
2730466,VIDYA PUBLIC SCHOOL,SHEHNAZ,Secondary School, 31/03/2023 ,"VIDYA BHAWAN BANGLA SAHIB ROAD OPP KALI MANDIR NEW DELHI,110001","011,23348843",VIDYAPUBLICSCHOOL@YAHOO.CO.IN
2730365,VIKAS BHARTI PUBLIC SCHOOL,S PREMALATHA,Senior Secondary, 31/03/2023 ,"SECTOR 24 ROHINI NEW DELHI,110085","011,27052641",prekar24@gmail.comWebsite:http://www.vikasbharati.c
2762054,VINOBHA BHAVE GOVT. SARVODAYA GIRLS,SANJEEV RANJAN,Senior Secondary, 31/03/2022 ,"S.S.S. NEW SEEMAPURI DELHI,110095","011,22351400",skvnsp@gmail.com
2754075,VIR CHANDER SINGH GARHWALI,ANAND KUMAR,Senior Secondary, 31/03/2020 ,"GOVT.SARVODAYA BOYS SR. SEC.SCHOOL J-BLOCK SAKET NEW DELHI,110017","011,26962121",awasthikanand56@gmail.com
2764018,vir savarkar govt.sarvodaya girls sr,NEELAM JASRA,Senior Secondary, 31/03/2023 ,"sec school no 1 kalkaji new delhi,110019","011,26439388",veer_savarkar1@yahoo.co.in
2730328,VIRENDRA PUBLIC SCHOOL,SITA JHA,Senior Secondary, 31/03/2023 ,"70 TIMARPUR ROAD DELHI,110054","11,23811189",GPS@VIRENDRAPUBLICSCHOOL.COM
2730255,vishal bharti public school,AMITA SAXENA,Senior Secondary, 31/03/2020 ,"a 1 paschim vihar new delhi,110063","011,25263065",amitavandan@gmail.com
2730498,VISHAL BHARTI SECONDARY SCHOOL,Kiran Dhall,Senior Secondary, 31/03/2020 ,"SARASWATI VIHAR PITAM PURA DELHI,110034","011,27026750",vbs.principalkd@gmail.comWebsite:http://jsbpublicschool.com
2730414,VISHWA BHARTI PUBLIC SCHOOL,Basant Kumar Mishra,Senior Secondary, 31/03/2020 ,"SECTOR 6 DWARKA NEW DELHI,110009","011,25082884",principal.vbpsdwk@yahoo.in
2730701,Vishwa International Academy,SHEFALI THAPA,Senior Secondary, 31/03/2020 ,"G.T Karnal Road, Hamidpur Road, Bakoli, North West Delhi,110036","11,65452456",principal.vishwaschool@gmail.comWebsite:http://www.vishwagroups.com
2762010,VISHWAMITRA GOVT. SARVODAYA GIRLS,ASHA DAS,Senior Secondary, 31/03/2022 ,"SR SEC SCHOOL SEEMA PURI DELHI,110095","011,22353653",1106021hos@gmail.com
2730525,VIVEKANAND INTT SCHOOL,SONU KUNDRA HOS,Senior Secondary, 31/03/2020 ,"RS-3 I P EXTN PATPAR GANJ DELHI,110092","011,65903192",sonukundra13@gmail.com
2730333,VIVEKANAND PUBLIC SCHOOL,ASHIMA JHAMB,Senior Secondary, 31/03/2020 ,"B BLOCK ANAND VIHAR, DISTT EAST DELHI, DELHI,110092","011,42420545",ashima2912@gmail.comWebsite:http://www.vikas.com.my
2730107,VIVEKANAND SCHOOL,Sanjana Mahajan,Senior Secondary, 31/03/2020 ,"D-BLOCK ANAND VIHAR DELHI,110092","011,22141527",sanjana.mahajan@vivekanandschool.in
2730317,WEST POINT MODEL SCHOOL,PUSHPA HANDOO,Senior Secondary, 31/03/2020 ,"OM VIHAR PHASE III UTTAM NAGAR, DISTT WEST DELHI, NEW DELHI,110059","011,25351899",handoopushpa@gmail.com
2730404,WHITE LEAF PUBLIC SCHOOL,ANILA RANI,Senior Secondary, 31/03/2020 ,"NARELA ROAD BAWANA, DISTT NORTH WEST DELHI, DELHI,110039","011,27755221",anilagemini3000@yahoo.co.in
2730796,WHITE LEAF PUBLIC SCHOOL,Mr.SUNIL SHARMA,Secondary School, 31/03/2021 ,"PLOT NO-89, GALI NO.2 AND 3 POOTH KHURD, DELHI-39,110039",",011-65666563",whiteleafpooth@gmail.comWebsite:http://www.wlpsbawana.com
